date,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days,has_holiday,holiday_name
2016-03-19,5.4,2.5,8.7,12.6,0.0,0,
2016-03-20,5.3,3.8,7.7,12.7,0.0,0,
2016-03-21,5.4,3.0,8.1,12.6,0.0,0,
2016-03-22,5.8,3.8,8.5,12.2,0.0,0,
2016-03-23,4.4,1.7,7.2,13.6,0.0,0,
2016-03-24,4.0,0.4,7.6,14.0,0.0,0,
2016-03-25,6.0,3.0,8.7,12.0,0.0,1,Good Friday
2016-03-26,8.0,5.3,11.6,10.0,0.0,0,
2016-03-27,8.3,3.7,15.5,9.7,0.0,0,
2016-03-28,8.7,2.0,15.1,9.3,0.0,1,Easter Monday
2016-03-29,7.5,5.3,10.3,10.5,0.0,0,
2016-03-30,7.3,2.7,11.9,10.7,0.0,0,
2016-03-31,7.0,3.3,10.5,11.0,0.0,0,
2016-04-01,7.0,3.0,11.2,11.0,0.0,0,
2016-04-02,7.6,1.1,14.6,10.4,0.0,0,
2016-04-03,10.9,3.8,18.3,7.1,0.0,0,
2016-04-04,12.9,6.4,19.0,5.1,0.0,0,
2016-04-05,14.3,6.9,20.3,3.6999999999999993,0.0,0,
2016-04-06,11.9,8.9,14.6,6.1,0.0,0,
2016-04-07,10.3,6.2,11.9,7.699999999999999,0.0,0,
2016-04-08,7.9,2.0,13.2,10.1,0.0,0,
2016-04-09,8.8,3.5,12.9,9.2,0.0,0,
2016-04-10,7.7,5.6,9.9,10.3,0.0,0,
2016-04-11,9.0,5.1,14.1,9.0,0.0,0,
2016-04-12,10.5,7.8,14.2,7.5,0.0,0,
2016-04-13,11.4,5.7,16.7,6.6,0.0,0,
2016-04-14,9.3,6.4,11.9,8.7,0.0,0,
2016-04-15,8.6,2.6,13.8,9.4,0.0,0,
2016-04-16,10.5,7.0,14.4,7.5,0.0,0,
2016-04-17,9.2,6.5,11.5,8.8,0.0,0,
2016-04-18,7.3,1.1,11.5,10.7,0.0,0,
2016-04-19,9.3,6.4,12.9,8.7,0.0,0,
2016-04-20,8.1,5.3,11.4,9.9,0.0,0,
2016-04-21,7.7,1.0,13.6,10.3,0.0,0,
2016-04-22,8.0,3.9,12.4,10.0,0.0,0,
2016-04-23,7.1,4.4,10.5,10.9,0.0,0,
2016-04-24,4.7,1.8,8.3,13.3,0.0,0,
2016-04-25,4.5,-0.3,8.8,13.5,0.0,0,
2016-04-26,5.5,2.3,9.2,12.5,0.0,0,
2016-04-27,5.3,2.3,8.6,12.7,0.0,0,
2016-04-28,6.0,3.2,10.3,12.0,0.0,0,
2016-04-29,7.9,0.3,13.6,10.1,0.0,0,
2016-04-30,11.8,5.3,17.2,6.199999999999999,0.0,0,
2016-05-01,11.9,5.8,16.5,6.1,0.0,1,Labor Day
2016-05-02,11.9,4.8,17.7,6.1,0.0,0,
2016-05-03,12.6,7.9,17.5,5.4,0.0,0,
2016-05-04,10.2,7.3,13.5,7.800000000000001,0.0,0,
2016-05-05,12.0,5.7,18.1,6.0,0.0,1,Ascension Day
2016-05-06,15.1,6.8,21.5,2.9000000000000004,0.0,0,
2016-05-07,16.7,9.5,22.7,1.3000000000000007,0.0,0,
2016-05-08,16.9,9.9,22.2,1.1000000000000014,0.0,0,
2016-05-09,17.5,10.9,23.1,0.5,0.0,0,
2016-05-10,17.7,11.9,22.9,0.3000000000000007,0.0,0,
2016-05-11,18.0,10.7,23.3,0.0,0.0,0,
2016-05-12,18.1,13.7,23.0,0.0,0.0,0,
2016-05-13,16.3,11.9,21.1,1.6999999999999993,0.0,0,
2016-05-14,11.5,8.7,15.8,6.5,0.0,0,
2016-05-15,9.5,6.7,12.5,8.5,0.0,0,
2016-05-16,10.0,6.4,13.9,8.0,0.0,1,Pentecost Monday
2016-05-17,10.1,7.5,12.8,7.9,0.0,0,
2016-05-18,13.3,7.7,17.9,4.699999999999999,0.0,0,
2016-05-19,15.6,9.1,20.9,2.4000000000000004,0.0,0,
2016-05-20,16.2,9.4,21.7,1.8000000000000007,0.0,0,
2016-05-21,17.7,13.2,22.6,0.3000000000000007,0.0,0,
2016-05-22,20.7,13.3,27.3,0.0,0.0,0,
2016-05-23,20.5,15.9,25.0,0.0,0.0,0,
2016-05-24,18.3,15.1,22.9,0.0,0.0,0,
2016-05-25,15.6,13.4,18.5,2.4000000000000004,0.0,0,
2016-05-26,14.9,13.5,16.9,3.0999999999999996,0.0,0,
2016-05-27,16.1,11.9,20.1,1.8999999999999986,0.0,0,
2016-05-28,18.1,11.3,23.6,0.0,0.0,0,
2016-05-29,20.4,15.2,26.0,0.0,0.0,0,
2016-05-30,21.7,18.2,26.5,0.0,0.0,0,
2016-05-31,20.0,14.9,24.6,0.0,0.0,0,
2016-06-01,19.1,17.0,21.7,0.0,0.0,0,
2016-06-02,19.9,15.5,24.2,0.0,0.0,0,
2016-06-03,21.0,16.3,25.3,0.0,0.0,0,
2016-06-04,20.7,13.6,25.4,0.0,0.0,0,
2016-06-05,21.0,14.5,26.3,0.0,0.0,0,
2016-06-06,19.6,15.0,24.1,0.0,0.0,0,
2016-06-07,18.9,11.6,24.7,0.0,0.0,0,
2016-06-08,19.8,13.3,25.3,0.0,0.0,0,
2016-06-09,17.9,15.7,20.4,0.10000000000000142,0.0,0,
2016-06-10,16.8,12.7,21.0,1.1999999999999993,0.0,0,
2016-06-11,16.8,11.9,20.8,1.1999999999999993,0.0,0,
2016-06-12,16.9,13.0,21.1,1.1000000000000014,0.0,0,
2016-06-13,16.3,13.2,19.6,1.6999999999999993,0.0,0,
2016-06-14,16.7,12.6,20.2,1.3000000000000007,0.0,0,
2016-06-15,15.9,12.8,19.0,2.0999999999999996,0.0,0,
2016-06-16,17.1,11.6,22.3,0.8999999999999986,0.0,0,
2016-06-17,15.8,14.6,18.9,2.1999999999999993,0.0,0,
2016-06-18,16.8,13.2,20.3,1.1999999999999993,0.0,0,
2016-06-19,16.7,11.7,20.4,1.3000000000000007,0.0,0,
2016-06-20,17.3,11.4,21.9,0.6999999999999993,0.0,0,
2016-06-21,18.7,15.6,22.7,0.0,0.0,0,
2016-06-22,20.6,14.3,25.2,0.0,0.0,0,
2016-06-23,24.0,15.6,30.4,0.0,2.0,0,
2016-06-24,26.6,19.7,32.9,0.0,4.600000000000001,0,
2016-06-25,25.0,18.9,30.7,0.0,3.0,0,
2016-06-26,20.0,15.5,23.2,0.0,0.0,0,
2016-06-27,18.7,13.6,22.5,0.0,0.0,0,
2016-06-28,18.2,15.7,21.4,0.0,0.0,0,
2016-06-29,19.0,14.3,24.1,0.0,0.0,0,
2016-06-30,20.1,13.7,24.6,0.0,0.0,0,
2016-07-01,21.7,15.6,26.7,0.0,0.0,0,
2016-07-02,19.1,15.1,23.7,0.0,0.0,0,
2016-07-03,16.4,11.8,20.7,1.6000000000000014,0.0,0,
2016-07-04,17.1,11.4,21.5,0.8999999999999986,0.0,0,
2016-07-05,19.0,14.8,23.7,0.0,0.0,0,
2016-07-06,16.6,13.9,19.0,1.3999999999999986,0.0,0,
2016-07-07,16.4,12.0,20.9,1.6000000000000014,0.0,0,
2016-07-08,19.3,12.4,25.8,0.0,0.0,0,
2016-07-09,18.5,15.2,21.8,0.0,0.0,0,
2016-07-10,23.5,17.3,29.6,0.0,1.5,0,
2016-07-11,24.7,21.3,28.6,0.0,2.6999999999999993,0,
2016-07-12,21.6,17.1,25.6,0.0,0.0,0,
2016-07-13,18.8,15.5,21.4,0.0,0.0,0,
2016-07-14,16.5,14.9,18.4,1.5,0.0,0,
2016-07-15,16.3,14.4,18.6,1.6999999999999993,0.0,0,
2016-07-16,18.1,10.1,24.8,0.0,0.0,0,
2016-07-17,19.7,16.9,23.5,0.0,0.0,0,
2016-07-18,18.6,16.3,21.1,0.0,0.0,0,
2016-07-19,19.3,14.1,23.4,0.0,0.0,0,
2016-07-20,21.8,16.5,26.1,0.0,0.0,0,
2016-07-21,22.9,17.0,27.8,0.0,0.8999999999999986,0,
2016-07-22,23.1,17.2,28.4,0.0,1.1000000000000014,0,
2016-07-23,22.7,15.4,28.7,0.0,0.6999999999999993,0,
2016-07-24,23.3,18.0,28.0,0.0,1.3000000000000007,0,
2016-07-25,24.9,18.0,30.2,0.0,2.8999999999999986,0,
2016-07-26,24.3,20.4,27.9,0.0,2.3000000000000007,0,
2016-07-27,21.7,18.3,27.2,0.0,0.0,0,
2016-07-28,20.9,16.8,25.0,0.0,0.0,0,
2016-07-29,21.2,17.5,25.1,0.0,0.0,0,
2016-07-30,21.1,18.6,23.7,0.0,0.0,0,
2016-07-31,19.9,15.7,24.4,0.0,0.0,0,
2016-08-01,17.6,13.6,20.8,0.3999999999999986,0.0,0,
2016-08-02,16.3,12.7,19.3,1.6999999999999993,0.0,0,
2016-08-03,17.5,13.1,21.3,0.5,0.0,0,
2016-08-04,21.4,17.6,26.3,0.0,0.0,0,
2016-08-05,18.6,15.8,21.9,0.0,0.0,0,
2016-08-06,18.4,15.1,21.6,0.0,0.0,0,
2016-08-07,19.0,13.4,23.9,0.0,0.0,0,
2016-08-08,22.0,18.6,27.0,0.0,0.0,0,
2016-08-09,17.6,15.1,20.3,0.3999999999999986,0.0,0,
2016-08-10,14.8,11.3,18.1,3.1999999999999993,0.0,0,
2016-08-11,14.3,10.1,18.4,3.6999999999999993,0.0,0,
2016-08-12,16.0,13.3,19.1,2.0,0.0,0,
2016-08-13,21.2,16.7,26.9,0.0,0.0,0,
2016-08-14,19.1,16.8,21.6,0.0,0.0,0,
2016-08-15,17.5,13.8,21.0,0.5,0.0,0,
2016-08-16,16.2,11.4,21.0,1.8000000000000007,0.0,0,
2016-08-17,15.8,9.0,21.0,2.1999999999999993,0.0,0,
2016-08-18,17.2,13.1,21.0,0.8000000000000007,0.0,0,
2016-08-19,19.2,12.4,25.6,0.0,0.0,0,
2016-08-20,20.7,15.9,26.4,0.0,0.0,0,
2016-08-21,19.5,15.6,24.0,0.0,0.0,0,
2016-08-22,19.0,14.3,23.2,0.0,0.0,0,
2016-08-23,20.1,17.4,23.6,0.0,0.0,0,
2016-08-24,21.4,14.7,27.2,0.0,0.0,0,
2016-08-25,22.8,16.7,29.2,0.0,0.8000000000000007,0,
2016-08-26,25.0,17.9,32.7,0.0,3.0,0,
2016-08-27,24.0,16.7,30.3,0.0,2.0,0,
2016-08-28,26.3,17.8,34.7,0.0,4.300000000000001,0,
2016-08-29,21.6,18.5,24.2,0.0,0.0,0,
2016-08-30,18.3,13.3,22.7,0.0,0.0,0,
2016-08-31,19.5,13.0,25.8,0.0,0.0,0,
2016-09-01,20.4,13.9,26.3,0.0,0.0,0,
2016-09-02,20.5,15.4,25.6,0.0,0.0,0,
2016-09-03,20.9,16.6,25.9,0.0,0.0,0,
2016-09-04,19.2,16.7,22.8,0.0,0.0,0,
2016-09-05,17.4,14.5,21.2,0.6000000000000014,0.0,0,
2016-09-06,16.9,11.3,21.6,1.1000000000000014,0.0,0,
2016-09-07,18.8,11.6,25.6,0.0,0.0,0,
2016-09-08,21.9,14.7,29.2,0.0,0.0,0,
2016-09-09,21.5,16.6,26.8,0.0,0.0,0,
2016-09-10,20.9,14.8,27.1,0.0,0.0,0,
2016-09-11,23.0,16.9,28.8,0.0,1.0,0,
2016-09-12,24.1,17.1,31.0,0.0,2.1000000000000014,0,
2016-09-13,24.7,17.8,31.0,0.0,2.6999999999999993,0,
2016-09-14,23.7,19.2,28.8,0.0,1.6999999999999993,0,
2016-09-15,21.0,16.1,25.8,0.0,0.0,0,
2016-09-16,21.2,14.9,27.3,0.0,0.0,0,
2016-09-17,19.4,15.8,23.0,0.0,0.0,0,
2016-09-18,16.7,13.1,20.0,1.3000000000000007,0.0,0,
2016-09-19,16.1,13.6,18.9,1.8999999999999986,0.0,0,
2016-09-20,14.8,11.0,18.2,3.1999999999999993,0.0,0,
2016-09-21,15.7,12.5,18.7,2.3000000000000007,0.0,0,
2016-09-22,14.9,9.9,19.6,3.0999999999999996,0.0,0,
2016-09-23,16.2,11.2,21.6,1.8000000000000007,0.0,0,
2016-09-24,15.8,11.8,19.7,2.1999999999999993,0.0,0,
2016-09-25,16.2,10.3,21.9,1.8000000000000007,0.0,0,
2016-09-26,15.9,10.6,21.4,2.0999999999999996,0.0,0,
2016-09-27,15.4,9.0,21.2,2.5999999999999996,0.0,0,
2016-09-28,17.1,13.6,21.5,0.8999999999999986,0.0,0,
2016-09-29,20.1,16.4,24.8,0.0,0.0,0,
2016-09-30,18.2,14.2,20.6,0.0,0.0,0,
2016-10-01,13.3,9.8,15.4,4.699999999999999,0.0,0,
2016-10-02,14.5,11.4,18.2,3.5,0.0,0,
2016-10-03,12.6,9.3,16.4,5.4,0.0,1,German Unity Day
2016-10-04,12.7,10.4,15.4,5.300000000000001,0.0,0,
2016-10-05,9.8,7.9,12.8,8.2,0.0,0,
2016-10-06,10.9,9.7,12.3,7.1,0.0,0,
2016-10-07,11.0,9.5,13.1,7.0,0.0,0,
2016-10-08,9.6,7.9,12.4,8.4,0.0,0,
2016-10-09,8.9,7.1,10.7,9.1,0.0,0,
2016-10-10,7.8,4.1,11.7,10.2,0.0,0,
2016-10-11,7.6,6.5,9.4,10.4,0.0,0,
2016-10-12,7.6,6.9,9.0,10.4,0.0,0,
2016-10-13,7.3,6.9,7.7,10.7,0.0,0,
2016-10-14,8.6,4.7,12.6,9.4,0.0,0,
2016-10-15,9.8,8.2,12.1,8.2,0.0,0,
2016-10-16,9.5,8.5,10.8,8.5,0.0,0,
2016-10-17,9.5,7.0,12.9,8.5,0.0,0,
2016-10-18,10.8,8.5,13.9,7.199999999999999,0.0,0,
2016-10-19,9.3,7.8,10.5,8.7,0.0,0,
2016-10-20,8.3,6.3,10.1,9.7,0.0,0,
2016-10-21,6.8,4.3,9.4,11.2,0.0,0,
2016-10-22,6.5,3.1,9.7,11.5,0.0,0,
2016-10-23,5.5,1.9,9.7,12.5,0.0,0,
2016-10-24,7.5,4.1,11.2,10.5,0.0,0,
2016-10-25,8.7,6.8,10.0,9.3,0.0,0,
2016-10-26,6.1,3.6,7.6,11.9,0.0,0,
2016-10-27,8.9,6.4,11.1,9.1,0.0,0,
2016-10-28,11.0,9.2,12.7,7.0,0.0,0,
2016-10-29,9.8,8.2,11.9,8.2,0.0,0,
2016-10-30,8.6,4.0,11.1,9.4,0.0,0,
2016-10-31,6.8,2.4,10.0,11.2,0.0,0,
2016-11-01,10.3,8.7,12.1,7.699999999999999,0.0,0,
2016-11-02,6.5,3.9,8.7,11.5,0.0,0,
2016-11-03,3.6,1.0,6.5,14.4,0.0,0,
2016-11-04,5.5,2.6,8.5,12.5,0.0,0,
2016-11-05,6.0,3.4,8.9,12.0,0.0,0,
2016-11-06,5.4,2.9,7.5,12.6,0.0,0,
2016-11-07,3.4,0.6,6.2,14.6,0.0,0,
2016-11-08,2.4,-0.1,5.1,15.6,0.0,0,
2016-11-09,1.6,-0.4,3.9,16.4,0.0,0,
2016-11-10,1.2,-0.4,3.5,16.8,0.0,0,
2016-11-11,1.4,0.4,3.7,16.6,0.0,0,
2016-11-12,-0.8,-3.6,0.7,18.8,0.0,0,
2016-11-13,-2.8,-3.8,-0.7,20.8,0.0,0,
2016-11-14,-1.0,-3.8,3.3,19.0,0.0,0,
2016-11-15,2.2,-0.0,6.2,15.8,0.0,0,
2016-11-16,7.8,6.7,9.2,10.2,0.0,0,
2016-11-17,9.2,8.4,10.0,8.8,0.0,0,
2016-11-18,10.2,7.4,14.0,7.800000000000001,0.0,0,
2016-11-19,6.8,4.8,8.9,11.2,0.0,0,
2016-11-20,6.1,1.8,10.7,11.9,0.0,0,
2016-11-21,8.8,6.9,11.0,9.2,0.0,0,
2016-11-22,7.9,5.7,11.3,10.1,0.0,0,
2016-11-23,5.4,2.7,8.1,12.6,0.0,0,
2016-11-24,5.3,1.6,7.3,12.7,0.0,0,
2016-11-25,1.1,-1.1,2.7,16.9,0.0,0,
2016-11-26,0.9,-0.1,1.9,17.1,0.0,0,
2016-11-27,4.3,1.7,6.2,13.7,0.0,0,
2016-11-28,0.2,-3.5,2.6,17.8,0.0,0,
2016-11-29,-2.4,-4.2,1.1,20.4,0.0,0,
2016-11-30,0.7,-3.0,3.5,17.3,0.0,0,
2016-12-01,5.7,3.8,7.5,12.3,0.0,0,
2016-12-02,3.6,-0.4,7.5,14.4,0.0,0,
2016-12-03,-1.5,-3.6,1.9,19.5,0.0,0,
2016-12-04,-1.3,-3.2,2.3,19.3,0.0,0,
2016-12-05,-2.9,-4.0,-0.1,20.9,0.0,0,
2016-12-06,0.1,-2.8,2.1,17.9,0.0,0,
2016-12-07,0.7,-0.7,3.3,17.3,0.0,0,
2016-12-08,5.8,3.5,8.7,12.2,0.0,0,
2016-12-09,7.0,4.5,8.7,11.0,0.0,0,
2016-12-10,8.7,7.9,9.6,9.3,0.0,0,
2016-12-11,7.0,5.9,8.2,11.0,0.0,0,
2016-12-12,3.2,-2.5,6.1,14.8,0.0,0,
2016-12-13,1.3,-2.3,4.2,16.7,0.0,0,
2016-12-14,3.4,-0.9,4.9,14.6,0.0,0,
2016-12-15,0.5,-1.9,2.2,17.5,0.0,0,
2016-12-16,-0.2,-2.8,2.3,18.2,0.0,0,
2016-12-17,-1.1,-3.7,0.9,19.1,0.0,0,
2016-12-18,2.8,0.9,3.6,15.2,0.0,0,
2016-12-19,2.7,1.2,4.5,15.3,0.0,0,
2016-12-20,0.4,-0.8,1.7,17.6,0.0,0,
2016-12-21,-0.6,-2.3,2.2,18.6,0.0,0,
2016-12-22,0.3,-1.5,2.2,17.7,0.0,0,
2016-12-23,2.5,1.2,4.2,15.5,0.0,0,
2016-12-24,4.0,0.6,6.3,14.0,0.0,0,
2016-12-25,6.7,4.7,8.8,11.3,0.0,1,Christmas Day
2016-12-26,8.0,4.9,9.8,10.0,0.0,1,Second Day of Christmas
2016-12-27,5.7,4.6,7.3,12.3,0.0,0,
2016-12-28,5.9,5.4,6.3,12.1,0.0,0,
2016-12-29,4.1,0.0,5.3,13.9,0.0,0,
2016-12-30,-0.8,-2.9,3.0,18.8,0.0,0,
2016-12-31,-0.3,-2.4,2.5,18.3,0.0,0,
2017-01-01,1.8,0.8,3.2,16.2,0.0,1,New Year's Day
2017-01-02,0.6,-2.3,3.0,17.4,0.0,0,
2017-01-03,1.6,-2.2,3.3,16.4,0.0,0,
2017-01-04,2.3,-1.5,4.2,15.7,0.0,0,
2017-01-05,-3.2,-6.7,-1.4,21.2,0.0,0,
2017-01-06,-6.6,-9.0,-3.4,24.6,0.0,0,
2017-01-07,-6.0,-9.0,-2.9,24.0,0.0,0,
2017-01-08,-2.9,-5.0,-1.4,20.9,0.0,0,
2017-01-09,-2.0,-5.1,-0.1,20.0,0.0,0,
2017-01-10,-1.9,-5.5,0.6,19.9,0.0,0,
2017-01-11,-2.9,-6.6,3.0,20.9,0.0,0,
2017-01-12,2.0,0.3,3.5,16.0,0.0,0,
2017-01-13,1.0,-0.8,2.6,17.0,0.0,0,
2017-01-14,-1.1,-3.2,1.6,19.1,0.0,0,
2017-01-15,-0.6,-1.9,1.2,18.6,0.0,0,
2017-01-16,-4.0,-10.1,-0.8,22.0,0.0,0,
2017-01-17,-6.3,-10.7,-1.0,24.3,0.0,0,
2017-01-18,-4.6,-7.3,-2.7,22.6,0.0,0,
2017-01-19,-3.0,-4.0,-2.0,21.0,0.0,0,
2017-01-20,-0.3,-2.0,1.5,18.3,0.0,0,
2017-01-21,0.3,-0.8,2.0,17.7,0.0,0,
2017-01-22,-1.3,-3.5,2.1,19.3,0.0,0,
2017-01-23,-4.3,-7.0,-2.3,22.3,0.0,0,
2017-01-24,-1.3,-2.6,1.0,19.3,0.0,0,
2017-01-25,-0.2,-1.6,1.6,18.2,0.0,0,
2017-01-26,0.0,-2.4,2.5,18.0,0.0,0,
2017-01-27,-1.7,-4.6,3.0,19.7,0.0,0,
2017-01-28,-3.5,-5.2,0.2,21.5,0.0,0,
2017-01-29,0.3,-3.7,6.4,17.7,0.0,0,
2017-01-30,0.1,-1.9,2.8,17.9,0.0,0,
2017-01-31,-0.1,-3.7,0.8,18.1,0.0,0,
2017-02-01,-1.5,-5.0,0.6,19.5,0.0,0,
2017-02-02,-2.0,-5.1,1.1,20.0,0.0,0,
2017-02-03,0.8,-2.4,3.6,17.2,0.0,0,
2017-02-04,2.4,-1.2,7.7,15.6,0.0,0,
2017-02-05,1.5,-0.4,3.3,16.5,0.0,0,
2017-02-06,-1.3,-2.7,1.1,19.3,0.0,0,
2017-02-07,-1.6,-2.7,-0.5,19.6,0.0,0,
2017-02-08,-3.8,-6.1,-2.5,21.8,0.0,0,
2017-02-09,-4.4,-5.7,-1.7,22.4,0.0,0,
2017-02-10,-2.9,-5.9,1.0,20.9,0.0,0,
2017-02-11,-2.1,-3.2,0.1,20.1,0.0,0,
2017-02-12,-2.1,-4.6,0.9,20.1,0.0,0,
2017-02-13,-3.7,-6.4,1.6,21.7,0.0,0,
2017-02-14,-2.5,-6.1,4.0,20.5,0.0,0,
2017-02-15,0.5,-4.7,9.4,17.5,0.0,0,
2017-02-16,2.9,-2.1,10.9,15.1,0.0,0,
2017-02-17,3.9,2.1,6.6,14.1,0.0,0,
2017-02-18,3.5,1.7,4.5,14.5,0.0,0,
2017-02-19,3.2,0.1,7.0,14.8,0.0,0,
2017-02-20,6.2,4.3,8.5,11.8,0.0,0,
2017-02-21,7.5,3.9,9.5,10.5,0.0,0,
2017-02-22,7.0,3.0,10.4,11.0,0.0,0,
2017-02-23,6.3,4.1,8.3,11.7,0.0,0,
2017-02-24,3.7,0.4,7.0,14.3,0.0,0,
2017-02-25,2.6,-0.9,6.0,15.4,0.0,0,
2017-02-26,7.0,5.1,9.3,11.0,0.0,0,
2017-02-27,8.2,4.1,12.1,9.8,0.0,0,
2017-02-28,8.0,5.8,10.6,10.0,0.0,0,
2017-03-01,4.4,1.0,7.2,13.6,0.0,0,
2017-03-02,4.5,1.0,7.2,13.5,0.0,0,
2017-03-03,5.7,1.2,10.5,12.3,0.0,0,
2017-03-04,7.7,2.6,15.0,10.3,0.0,0,
2017-03-05,7.9,4.8,11.3,10.1,0.0,0,
2017-03-06,4.9,1.1,9.2,13.1,0.0,0,
2017-03-07,3.1,1.9,4.4,14.9,0.0,0,
2017-03-08,5.3,1.4,9.5,12.7,0.0,0,
2017-03-09,6.4,4.8,9.9,11.6,0.0,0,
2017-03-10,6.0,3.3,8.8,12.0,0.0,0,
2017-03-11,4.5,1.2,8.2,13.5,0.0,0,
2017-03-12,2.1,-1.0,5.4,15.9,0.0,0,
2017-03-13,3.3,-1.1,8.5,14.7,0.0,0,
2017-03-14,5.4,0.7,10.4,12.6,0.0,0,
2017-03-15,9.3,5.7,11.9,8.7,0.0,0,
2017-03-16,6.8,3.1,12.1,11.2,0.0,0,
2017-03-17,6.7,4.4,9.9,11.3,0.0,0,
2017-03-18,5.8,2.6,11.0,12.2,0.0,0,
2017-03-19,3.6,-0.8,9.9,14.4,0.0,0,
2017-03-20,10.1,9.3,11.6,7.9,0.0,0,
2017-03-21,9.7,6.2,12.8,8.3,0.0,0,
2017-03-22,6.0,1.0,10.0,12.0,0.0,0,
2017-03-23,6.1,4.9,7.7,11.9,0.0,0,
2017-03-24,6.1,0.9,12.3,11.9,0.0,0,
2017-03-25,5.5,0.3,11.3,12.5,0.0,0,
2017-03-26,6.1,-0.3,12.0,11.9,0.0,0,
2017-03-27,7.9,0.3,15.2,10.1,0.0,0,
2017-03-28,9.9,2.6,18.7,8.1,0.0,0,
2017-03-29,10.4,6.4,14.8,7.6,0.0,0,
2017-03-30,12.1,9.3,16.3,5.9,0.0,0,
2017-03-31,14.4,8.3,20.9,3.5999999999999996,0.0,0,
2017-04-01,13.7,6.8,21.0,4.300000000000001,0.0,0,
2017-04-02,11.6,7.7,16.9,6.4,0.0,0,
2017-04-03,8.8,6.4,11.2,9.2,0.0,0,
2017-04-04,9.0,5.2,12.5,9.0,0.0,0,
2017-04-05,9.6,6.4,13.8,8.4,0.0,0,
2017-04-06,8.2,4.3,12.0,9.8,0.0,0,
2017-04-07,8.7,6.8,11.2,9.3,0.0,0,
2017-04-08,9.9,6.8,13.1,8.1,0.0,0,
2017-04-09,11.1,6.7,16.6,6.9,0.0,0,
2017-04-10,11.0,6.3,18.2,7.0,0.0,0,
2017-04-11,7.5,5.0,9.9,10.5,0.0,0,
2017-04-12,8.8,7.0,12.2,9.2,0.0,0,
2017-04-13,8.5,5.3,11.8,9.5,0.0,0,
2017-04-14,8.2,4.1,12.2,9.8,0.0,1,Good Friday
2017-04-15,8.2,5.6,10.5,9.8,0.0,0,
2017-04-16,5.5,2.7,8.5,12.5,0.0,0,
2017-04-17,4.9,2.2,8.9,13.1,0.0,1,Easter Monday
2017-04-18,3.9,1.2,8.5,14.1,0.0,0,
2017-04-19,2.7,-1.5,6.1,15.3,0.0,0,
2017-04-20,3.1,-2.4,8.2,14.9,0.0,0,
2017-04-21,8.3,2.7,13.5,9.7,0.0,0,
2017-04-22,7.4,4.9,10.5,10.6,0.0,0,
2017-04-23,5.8,2.6,9.2,12.2,0.0,0,
2017-04-24,7.4,1.3,12.4,10.6,0.0,0,
2017-04-25,7.4,3.4,10.5,10.6,0.0,0,
2017-04-26,6.4,0.9,10.6,11.6,0.0,0,
2017-04-27,6.5,-0.7,11.0,11.5,0.0,0,
2017-04-28,7.2,1.3,11.5,10.8,0.0,0,
2017-04-29,6.6,2.1,10.5,11.4,0.0,0,
2017-04-30,6.9,0.9,13.4,11.1,0.0,0,
2017-05-01,10.2,4.7,15.4,7.800000000000001,0.0,1,Labor Day
2017-05-02,9.4,8.2,10.8,8.6,0.0,0,
2017-05-03,10.9,6.7,14.9,7.1,0.0,0,
2017-05-04,9.3,8.1,10.8,8.7,0.0,0,
2017-05-05,10.4,8.5,12.8,7.6,0.0,0,
2017-05-06,12.1,8.5,16.0,5.9,0.0,0,
2017-05-07,11.7,7.7,16.4,6.300000000000001,0.0,0,
2017-05-08,7.4,3.6,10.1,10.6,0.0,0,
2017-05-09,4.9,0.0,9.4,13.1,0.0,0,
2017-05-10,7.3,3.3,11.5,10.7,0.0,0,
2017-05-11,10.4,2.6,17.3,7.6,0.0,0,
2017-05-12,14.6,7.5,21.5,3.4000000000000004,0.0,0,
2017-05-13,14.2,10.8,17.7,3.8000000000000007,0.0,0,
2017-05-14,14.5,9.9,20.5,3.5,0.0,0,
2017-05-15,14.5,10.0,19.1,3.5,0.0,0,
2017-05-16,13.8,8.7,17.3,4.199999999999999,0.0,0,
2017-05-17,18.5,13.7,24.1,0.0,0.0,0,
2017-05-18,19.8,14.0,25.8,0.0,0.0,0,
2017-05-19,20.8,14.5,27.6,0.0,0.0,0,
2017-05-20,15.4,11.3,17.9,2.5999999999999996,0.0,0,
2017-05-21,15.2,10.2,20.1,2.8000000000000007,0.0,0,
2017-05-22,15.3,8.4,20.4,2.6999999999999993,0.0,0,
2017-05-23,17.4,11.3,23.4,0.6000000000000014,0.0,0,
2017-05-24,13.3,10.4,16.0,4.699999999999999,0.0,0,
2017-05-25,13.6,9.5,17.4,4.4,0.0,1,Ascension Day
2017-05-26,16.7,9.9,22.4,1.3000000000000007,0.0,0,
2017-05-27,18.7,11.4,25.1,0.0,0.0,0,
2017-05-28,22.1,13.9,30.1,0.0,0.10000000000000142,0,
2017-05-29,22.8,16.1,28.4,0.0,0.8000000000000007,0,
2017-05-30,22.2,17.4,28.3,0.0,0.1999999999999993,0,
2017-05-31,18.9,14.2,22.8,0.0,0.0,0,
2017-06-01,15.4,9.2,21.2,2.5999999999999996,0.0,0,
2017-06-02,17.4,8.6,24.2,0.6000000000000014,0.0,0,
2017-06-03,17.5,11.9,24.3,0.5,0.0,0,
2017-06-04,16.1,12.7,17.2,1.8999999999999986,0.0,0,
